,endTime,artistName,trackName,year,month,seconds_played,minutes_played
6476,2021-08-12 15:50:00-03:00,Ben Hauke,Get up to Get Down,2021,8,83.36,1.3893333333333333
6482,2021-08-12 15:52:00-03:00,Phairo,Pelican,2021,8,56.28,0.9380000000000001
6483,2021-08-12 16:52:00-03:00,Boogie Belgique,Pelican,2021,8,161.83,2.697166666666667
6484,2021-08-12 18:45:00-03:00,GoGo Penguin,Smarra,2021,8,160.85,2.680833333333333
6485,2021-08-12 21:39:00-03:00,Mouse Rat,"5,000 Candles In The Wind (Bye Bye Li'l Sebastian)",2021,8,167.203,2.7867166666666665
6486,2021-08-12 21:41:00-03:00,Mouse Rat,The Pit,2021,8,101.688,1.6948
6487,2021-08-12 21:42:00-03:00,Mouse Rat,Two Birds Holding Hands,2021,8,72.628,1.2104666666666666
6490,2021-08-13 15:12:00-03:00,Ben Hauke,Get up to Get Down,2021,8,265.46,4.424333333333333
6491,2021-08-13 15:19:00-03:00,Honeydripper,All About You,2021,8,390.544,6.509066666666667
6493,2021-08-13 15:23:00-03:00,Mood J,NY Vibration,2021,8,281.885,4.698083333333333
6499,2021-08-13 15:26:00-03:00,Jesse Bru,Dream Warrior,2021,8,115.94,1.9323333333333332
6505,2021-08-13 15:27:00-03:00,Seb Wildblood,"Jazz, Vol. 1 - Christopher Rau Remix",2021,8,37.25,0.6208333333333333
6541,2021-08-13 15:39:00-03:00,Kornél Kovács,Szikra,2021,8,401.573,6.692883333333333
6545,2021-08-13 15:40:00-03:00,Bruce Trail,Bridgework,2021,8,56.14,0.9356666666666666
6548,2021-08-13 16:34:00-03:00,Harvey Sutherland,Bamboo,2021,8,211.06,3.5176666666666665
6550,2021-08-13 16:39:00-03:00,Boogie Belgique,Pelican,2021,8,266.949,4.44915
6553,2021-08-13 16:43:00-03:00,The Alan Parsons Project,Eye In The Sky,2021,8,276.28,4.604666666666666
6556,2021-08-13 16:48:00-03:00,Little Feat,Skin It Back,2021,8,252.133,4.202216666666667
6558,2021-08-13 16:51:00-03:00,The Alan Parsons Project,Snake Eyes,2021,8,195.666,3.2611
6559,2021-08-13 16:54:00-03:00,The Alan Parsons Project,I Wouldn't Want to Be Like You,2021,8,201.88,3.3646666666666665
6560,2021-08-13 16:58:00-03:00,Genesis,That's All - Remastered 2007,2021,8,224.533,3.7422166666666663
6561,2021-08-13 17:00:00-03:00,Weezer,Say It Ain't So,2021,8,106.79,1.7798333333333334
6563,2021-08-13 17:05:00-03:00,Korn,Here to Stay,2021,8,270.96,4.516
6566,2021-08-13 17:10:00-03:00,Dream Theater,As I Am,2021,8,317.66,5.294333333333333
6569,2021-08-13 21:53:00-03:00,The Alan Parsons Project,Eye In The Sky,2021,8,86.59,1.4431666666666667
6570,2021-08-13 21:55:00-03:00,Remove Labels,Reality Show,2021,8,89.49,1.4914999999999998
6571,2021-08-13 21:56:00-03:00,Remove Labels,Samsara,2021,8,34.97,0.5828333333333333
6572,2021-08-13 21:56:00-03:00,Remove Labels,Mi Unica Amiga,2021,8,49.63,0.8271666666666667
6573,2021-08-14 10:40:00-03:00,The New Mastersounds,The Vandenburg Suite,2021,8,282.87,4.7145
6574,2021-08-14 10:44:00-03:00,Weezer,Say It Ain't So,2021,8,229.1,3.8183333333333334
6576,2021-08-14 10:45:00-03:00,Weezer,Island In The Sun,2021,8,57.59,0.9598333333333334
6578,2021-08-14 10:49:00-03:00,The Alan Parsons Project,Mammagamma - Instrumental,2021,8,213.893,3.5648833333333334
6579,2021-08-14 10:55:00-03:00,The Alan Parsons Project,Eye In The Sky,2021,8,276.28,4.604666666666666
6580,2021-08-14 10:58:00-03:00,The Alan Parsons Project,Snake Eyes,2021,8,195.666,3.2611
6581,2021-08-14 11:02:00-03:00,The Alan Parsons Project,I Wouldn't Want to Be Like You,2021,8,201.88,3.3646666666666665
6582,2021-08-14 11:05:00-03:00,Genesis,That's All - Remastered 2007,2021,8,89.86,1.4976666666666667
6584,2021-08-14 11:06:00-03:00,Hot Since 82,Veins,2021,8,56.01,0.9335
6585,2021-08-14 11:10:00-03:00,Ben Hauke,Get up to Get Down,2021,8,265.46,4.424333333333333
6586,2021-08-14 11:15:00-03:00,Mood J,NY Vibration,2021,8,304.27,5.071166666666667
6594,2021-08-14 11:17:00-03:00,Finnebassen,Bella,2021,8,56.9,0.9483333333333334
6602,2021-08-14 11:18:00-03:00,Kygo,Nothing Left (feat. Will Heard),2021,8,61.7,1.0283333333333333
6605,2021-08-14 11:19:00-03:00,Marco Carola,One Man Show,2021,8,38.56,0.6426666666666667
6609,2021-08-14 11:26:00-03:00,Honeydripper,All About You,2021,8,390.544,6.509066666666667
6610,2021-08-14 11:38:00-03:00,Mall Grab,Menace II Society,2021,8,399.002,6.650033333333334
6611,2021-08-14 11:41:00-03:00,DJ BORING,6 AM Mimosa,2021,8,183.463,3.0577166666666664
6612,2021-08-14 17:52:00-03:00,The Alan Parsons Project,Eye In The Sky,2021,8,51.12,0.852
6613,2021-08-14 17:55:00-03:00,The Alan Parsons Project,I Wouldn't Want to Be Like You,2021,8,190.4,3.1733333333333333
6615,2021-08-14 17:56:00-03:00,Genesis,That's All - Remastered 2007,2021,8,59.56,0.9926666666666667
6616,2021-08-14 17:58:00-03:00,Coast To Coast,Bim Bam,2021,8,143.746,2.395766666666667
6617,2021-08-14 17:59:00-03:00,Louis Jordan & His Tympany Five,Ain't Nobody Here But Us Chickens,2021,8,45.253,0.7542166666666666
6619,2021-08-14 18:01:00-03:00,Elvis Presley,Rip It Up,2021,8,112.706,1.8784333333333334
6621,2021-08-14 18:04:00-03:00,Fergie,Fergalicious,2021,8,103.77,1.7295
6622,2021-08-14 18:05:00-03:00,Black Eyed Peas,My Humps,2021,8,81.83,1.3638333333333332
6623,2021-08-14 18:06:00-03:00,Black Eyed Peas,Pump It,2021,8,44.96,0.7493333333333333
6624,2021-08-14 18:07:00-03:00,Phillip Phillips,Home,2021,8,34.89,0.5815
6625,2021-08-14 18:08:00-03:00,Gym Class Heroes,Cupid's Chokehold / Breakfast in America,2021,8,72.34,1.2056666666666667
6626,2021-08-14 18:11:00-03:00,Katy Perry,I Kissed A Girl,2021,8,178.54,2.9756666666666667
6629,2021-08-14 18:55:00-03:00,John Mayer,Moving On and Getting Over,2021,8,265.36,4.422666666666667
6630,2021-08-14 18:58:00-03:00,Redbone,Come and Get Your Love - Single Version,2021,8,205.933,3.4322166666666667
6632,2021-08-14 19:12:00-03:00,John Mayer,"Vultures - Live at the Nokia Theatre, Los Angeles, CA - December 2007",2021,8,237.331,3.9555166666666666
6633,2021-08-14 19:41:00-03:00,John Mayer,"Vultures - Live at the Nokia Theatre, Los Angeles, CA - December 2007",2021,8,83.181,1.38635
6634,2021-08-14 19:45:00-03:00,Red Hot Chili Peppers,If You Want Me To Stay,2021,8,247.133,4.118883333333334
6635,2021-08-14 19:48:00-03:00,Los Elk,Black and Blues,2021,8,161.914,2.6985666666666663
6636,2021-08-14 19:53:00-03:00,Wild Cherry,Play That Funky Music,2021,8,300.0,5.0
6637,2021-08-14 19:59:00-03:00,John Mayer,"I Don't Need No Doctor - Live at the Nokia Theatre, Los Angeles, CA - December 2007",2021,8,362.573,6.042883333333333
6638,2021-08-14 20:02:00-03:00,The Police,Roxanne,2021,8,191.946,3.1991
6639,2021-08-14 20:18:00-03:00,The Police,Message In A Bottle,2021,8,273.391,4.556516666666667
6643,2021-08-14 22:54:00-03:00,Los Pericos,Mi Resistencia,2021,8,70.818,1.1803
6645,2021-08-14 22:55:00-03:00,Los Pericos,Hacé Lo Que Quieras,2021,8,41.353,0.6892166666666667
6646,2021-08-14 22:56:00-03:00,Los Pericos,Jamaica Blood,2021,8,41.974,0.6995666666666666
6647,2021-08-14 22:59:00-03:00,Los Pericos,Eso Es Real,2021,8,194.004,3.2334
6648,2021-08-14 23:03:00-03:00,Lipps Inc.,Funkytown,2021,8,238.586,3.9764333333333335
6649,2021-08-14 23:05:00-03:00,The Clash,Rock the Casbah - Remastered,2021,8,107.375,1.7895833333333333
6651,2021-08-14 23:06:00-03:00,Weezer,Say It Ain't So,2021,8,90.956,1.5159333333333334
6653,2021-08-14 23:10:00-03:00,The Alan Parsons Project,Snake Eyes,2021,8,195.666,3.2611
6654,2021-08-14 23:13:00-03:00,The Alan Parsons Project,I Wouldn't Want to Be Like You,2021,8,201.88,3.3646666666666665
6655,2021-08-14 23:16:00-03:00,Genesis,That's All - Remastered 2007,2021,8,191.879,3.197983333333333
6656,2021-08-14 23:18:00-03:00,Grant Green,"Down Here On The Ground - Live At The Cliche' Lounge, Newark, New Jersey, 1970 / Remastered 2000",2021,8,79.904,1.3317333333333332
6657,2021-08-14 23:22:00-03:00,Boogie Belgique,Pelican,2021,8,266.938,4.448966666666666
6658,2021-08-14 23:26:00-03:00,Doctorfunk,Can't Fight The Funk,2021,8,241.706,4.028433333333333
6660,2021-08-14 23:28:00-03:00,The Greyboy Allstars,Soul Dream,2021,8,117.012,1.9502
6661,2021-08-14 23:33:00-03:00,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,2021,8,296.146,4.935766666666667
6663,2021-08-14 23:37:00-03:00,Buddy Miles,Them Changes,2021,8,199.878,3.3312999999999997
6664,2021-08-14 23:41:00-03:00,Little Feat,Skin It Back,2021,8,252.133,4.202216666666667
6665,2021-08-14 23:43:00-03:00,The Greyboy Allstars,V-Neck Sweater,2021,8,125.06,2.0843333333333334
6668,2021-08-14 23:51:00-03:00,Merl Saunders & Friends,After Midnight,2021,8,301.4,5.0233333333333325
6669,2021-08-14 23:52:00-03:00,Booker T. Jones,Progress,2021,8,59.245,0.9874166666666666
6680,2021-08-15 11:00:00-03:00,Mac Miller,What's the Use?,2021,8,288.64,4.810666666666666
6683,2021-08-15 11:03:00-03:00,KellyeAnn Keough,Well-Behaved Women,2021,8,183.91,3.065166666666667
6684,2021-08-15 11:06:00-03:00,Mathieu Fiset,Chick's Pain,2021,8,217.442,3.6240333333333337
6688,2021-08-15 11:12:00-03:00,Willy Crook,Seen Sin,2021,8,305.807,5.096783333333334
6689,2021-08-15 11:26:00-03:00,Donny Hathaway,Voices Inside (Everything Is Everything),2021,8,815.08,13.584666666666667
6690,2021-08-15 11:31:00-03:00,Al Green,Love and Happiness,2021,8,307.062,5.1177
6693,2021-08-15 11:47:00-03:00,Galactic,Church,2021,8,279.317,4.655283333333333
6705,2021-08-15 11:48:00-03:00,Vulfpeck,Smile Meditation,2021,8,30.45,0.5075
6711,2021-08-15 11:52:00-03:00,Swim Mountain,Somebody New,2021,8,194.733,3.24555
6712,2021-08-15 11:53:00-03:00,Mac DeMarco,Chamber Of Reflection,2021,8,74.196,1.2366
6713,2021-08-15 11:56:00-03:00,Pinback,Manchuria,2021,8,161.506,2.6917666666666666
6714,2021-08-15 11:57:00-03:00,Tomppabeats,Smoking at Midnight,2021,8,95.921,1.5986833333333335
6715,2021-08-15 12:01:00-03:00,Swim Mountain,Same Mistake,2021,8,220.511,3.6751833333333335
6717,2021-08-15 12:05:00-03:00,DOPE LEMON,Home Soon,2021,8,177.655,2.960916666666667
6718,2021-08-15 12:09:00-03:00,Washed Out,Hard to Say Goodbye,2021,8,252.917,4.215283333333334
6719,2021-08-15 12:12:00-03:00,Pinback,Manchuria,2021,8,153.746,2.5624333333333333
6720,2021-08-15 12:16:00-03:00,Pinback,Tripoli,2021,8,270.866,4.514433333333333
6721,2021-08-15 12:20:00-03:00,Pinback,Hurley,2021,8,235.893,3.93155
6722,2021-08-15 12:24:00-03:00,Pinback,Charborg,2021,8,208.24,3.470666666666667
6724,2021-08-15 12:25:00-03:00,Pinback,Chaos Engine,2021,8,50.23,0.8371666666666666
6727,2021-08-15 12:29:00-03:00,Pinback,Crutch,2021,8,272.2,4.536666666666666
6728,2021-08-15 12:30:00-03:00,Pinback,Versailles,2021,8,51.17,0.8528333333333333
6730,2021-08-15 15:37:00-03:00,Hector Gachan,Untitled '91,2021,8,239.513,3.9918833333333335
6731,2021-08-15 15:55:00-03:00,Kevin Morby,City Music,2021,8,83.963,1.3993833333333332
6732,2021-08-15 16:03:00-03:00,Kevin Morby,City Music,2021,8,150.08,2.5013333333333336
6733,2021-08-15 16:06:00-03:00,The Marías,I Don't Know You,2021,8,209.449,3.490816666666667
6736,2021-08-15 16:23:00-03:00,Swell,I'm Sorry,2021,8,76.16,1.2693333333333332
6740,2021-08-15 16:29:00-03:00,"quickly, quickly",Getsomerest/sleepwell,2021,8,327.812,5.463533333333333
6741,2021-08-15 16:33:00-03:00,Hector Gachan,Really Something,2021,8,219.5,3.658333333333333
6743,2021-08-15 16:35:00-03:00,Kid Bloom,Electric U,2021,8,171.696,2.8616
6748,2021-08-15 17:12:00-03:00,RALPH TV,Shake This Feelin',2021,8,185.295,3.08825
6749,2021-08-15 17:40:00-03:00,Weezer,Say It Ain't So,2021,8,258.826,4.313766666666667
6750,2021-08-15 17:44:00-03:00,The Alan Parsons Project,Mammagamma - Instrumental,2021,8,213.893,3.5648833333333334
6751,2021-08-15 17:48:00-03:00,The Alan Parsons Project,Eye In The Sky,2021,8,276.28,4.604666666666666
6752,2021-08-15 17:52:00-03:00,The Alan Parsons Project,Snake Eyes,2021,8,195.666,3.2611
6753,2021-08-15 17:55:00-03:00,The Alan Parsons Project,I Wouldn't Want to Be Like You,2021,8,201.88,3.3646666666666665
6754,2021-08-15 17:59:00-03:00,Genesis,That's All - Remastered 2007,2021,8,266.173,4.436216666666667
6755,2021-08-15 18:06:00-03:00,Grant Green,"Down Here On The Ground - Live At The Cliche' Lounge, Newark, New Jersey, 1970 / Remastered 2000",2021,8,408.466,6.807766666666667
6756,2021-08-15 18:11:00-03:00,Boogie Belgique,Pelican,2021,8,266.949,4.44915
6757,2021-08-15 20:11:00-03:00,Pigeons Playing Ping Pong,Melting Lights,2021,8,218.1,3.635
6759,2021-08-15 20:14:00-03:00,Canned Heat,Going Up The Country,2021,8,172.866,2.8811000000000004
6760,2021-08-15 20:19:00-03:00,Grateful Dead,Shakedown Street - 2013 Remaster,2021,8,300.209,5.0034833333333335
6761,2021-08-15 20:26:00-03:00,Tears For Fears,Shout,2021,8,393.666,6.5611
6762,2021-08-15 20:29:00-03:00,Stone Temple Pilots,Interstate Love Song - 2019 Remaster,2021,8,194.853,3.24755
6763,2021-08-15 20:32:00-03:00,Sly & The Family Stone,If You Want Me to Stay,2021,8,180.493,3.0082166666666668
6764,2021-08-15 20:36:00-03:00,Talking Heads,Psycho Killer - 2005 Remaster,2021,8,261.413,4.356883333333333
6765,2021-08-15 20:41:00-03:00,Roxy Music,Love Is The Drug,2021,8,251.333,4.188883333333333
6766,2021-08-15 20:46:00-03:00,Talking Heads,Take Me to the River - 2005 Remaster,2021,8,302.52,5.042
6767,2021-08-15 20:51:00-03:00,Average White Band,School Boy Crush,2021,8,299.533,4.992216666666667
6768,2021-08-15 20:56:00-03:00,The Brothers Johnson,I'll Be Good To You,2021,8,288.093,4.801550000000001
6769,2021-08-15 21:01:00-03:00,The Brothers Johnson,Strawberry Letter 23,2021,8,299.066,4.984433333333333
6770,2021-08-15 21:04:00-03:00,The Meters,Ease Back,2021,8,194.226,3.2371
6771,2021-08-15 21:07:00-03:00,Talking Heads,"Uh-Oh, Love Comes to Town - 2005 Remaster",2021,8,169.466,2.8244333333333334
6772,2021-08-15 21:11:00-03:00,Eric Clapton,I Shot The Sheriff,2021,8,263.746,4.395766666666666
6773,2021-08-15 22:34:00-03:00,Faces,Ooh La La,2021,8,31.677,0.52795
6777,2021-08-15 22:50:00-03:00,Genesis,That's All - Remastered 2007,2021,8,266.173,4.436216666666667
6781,2021-08-15 22:55:00-03:00,Lettuce,Do It Like You Do,2021,8,251.293,4.1882166666666665
6782,2021-08-15 22:58:00-03:00,The New Mastersounds,Take What You Need,2021,8,191.16,3.186
6783,2021-08-15 23:03:00-03:00,The New Mastersounds,Treasure,2021,8,307.193,5.119883333333333
6784,2021-08-15 23:07:00-03:00,The Rolling Stones,Beast Of Burden - Remastered 1994,2021,8,265.173,4.41955
6787,2021-08-15 23:09:00-03:00,Ian Dury,Hit Me With Your Rhythm Stick,2021,8,112.79,1.8798333333333335
6794,2021-08-16 09:58:00-03:00,Lettuce,Need to Understand,2021,8,226.0,3.7666666666666666
6795,2021-08-16 10:02:00-03:00,Red Hot Chili Peppers,Hump de Bump,2021,8,213.093,3.5515499999999998
6800,2021-08-16 10:14:00-03:00,The Alan Parsons Project,Mammagamma - Instrumental,2021,8,213.893,3.5648833333333334
6804,2021-08-16 10:19:00-03:00,Mac Miller,What's the Use?,2021,8,276.67,4.611166666666667
6821,2021-08-16 10:25:00-03:00,The Meters,Here Comes the Meter Man,2021,8,175.2,2.92
6822,2021-08-16 10:31:00-03:00,Galactic,Church,2021,8,353.973,5.8995500000000005
6823,2021-08-16 10:34:00-03:00,The Clash,Rock the Casbah - Remastered,2021,8,222.426,3.7070999999999996
6824,2021-08-16 11:04:00-03:00,The New Mastersounds,MRG,2021,8,257.106,4.2851
6826,2021-08-16 11:07:00-03:00,The Rolling Stones,Fingerprint File,2021,8,131.513,2.1918833333333336
6830,2021-08-16 11:10:00-03:00,Miel De Montagne,Pourquoi pas,2021,8,192.161,3.2026833333333333
6831,2021-08-16 11:12:00-03:00,Loyle Carner,Damselfly,2021,8,143.388,2.3898
6832,2021-08-16 11:16:00-03:00,Hector Gachan,Untitled '91,2021,8,244.0,4.066666666666666
6833,2021-08-16 11:23:00-03:00,Kevin Morby,City Music,2021,8,404.373,6.7395499999999995
6834,2021-08-16 11:27:00-03:00,The Marías,I Don't Know You,2021,8,209.449,3.490816666666667
6835,2021-08-16 11:29:00-03:00,Swell,I'm Sorry,2021,8,157.524,2.6254
6839,2021-08-16 11:32:00-03:00,Kid Bloom,Electric U,2021,8,171.696,2.8616
6840,2021-08-16 11:33:00-03:00,Tame Impala,The Less I Know The Better,2021,8,35.723,0.5953833333333333
6846,2021-08-16 11:34:00-03:00,The Greyboy Allstars,V-Neck Sweater,2021,8,37.7,0.6283333333333334
6849,2021-08-16 11:35:00-03:00,The New Mastersounds,Take What You Need,2021,8,37.69,0.6281666666666667
6853,2021-08-16 11:36:00-03:00,The New Mastersounds,The Vandenburg Suite,2021,8,50.96,0.8493333333333334
6854,2021-08-16 11:37:00-03:00,The New Mastersounds,One Note Brown,2021,8,60.29,1.0048333333333332
6860,2021-08-16 11:39:00-03:00,The New Mastersounds,Idle Time - Lack of Afro Remix,2021,8,31.1,0.5183333333333333
6871,2021-08-16 11:45:00-03:00,The Alan Parsons Project,Eye In The Sky,2021,8,276.28,4.604666666666666
6872,2021-08-16 11:46:00-03:00,The Alan Parsons Project,Snake Eyes,2021,8,108.54,1.8090000000000002
6876,2021-08-18 12:51:00-03:00,Mac DeMarco,Salad Days,2021,8,145.893,2.43155
6877,2021-08-18 12:55:00-03:00,Swim Mountain,Somebody New,2021,8,194.733,3.24555
6878,2021-08-18 12:59:00-03:00,Mac DeMarco,Chamber Of Reflection,2021,8,231.723,3.8620500000000004
6879,2021-08-18 13:02:00-03:00,Gativideo,Flash,2021,8,175.447,2.924116666666667
6880,2021-08-18 13:05:00-03:00,Swim Mountain,Yesterday,2021,8,210.625,3.5104166666666665
6881,2021-08-18 13:08:00-03:00,Pinback,Manchuria,2021,8,161.506,2.6917666666666666
6882,2021-08-18 14:09:00-03:00,Swim Mountain,Same Mistake,2021,8,84.348,1.4058
6885,2021-08-18 15:56:00-03:00,John Mayer,Vultures,2021,8,138.73,2.3121666666666667
6888,2021-08-18 15:58:00-03:00,Genesis,That's All - Remastered 2007,2021,8,83.43,1.3905
6889,2021-08-18 17:54:00-03:00,The Alan Parsons Project,Eye In The Sky,2021,8,121.53,2.0255
6890,2021-08-18 18:54:00-03:00,Gativideo,Flash,2021,8,117.24,1.954
6891,2021-08-18 18:56:00-03:00,Bruno Mars,Skate,2021,8,147.33,2.4555000000000002
6892,2021-08-18 18:59:00-03:00,Gativideo,Flash,2021,8,144.37,2.4061666666666666
6894,2021-08-18 19:02:00-03:00,Talking Heads,"Uh-Oh, Love Comes to Town - 2005 Remaster",2021,8,169.466,2.8244333333333334
6898,2021-08-18 19:07:00-03:00,Bruno Mars,Skate,2021,8,203.122,3.385366666666667
6901,2021-08-18 19:17:00-03:00,The Greyboy Allstars,V-Neck Sweater,2021,8,176.78,2.9463333333333335
6902,2021-08-18 19:22:00-03:00,Black Pumas,OCT 33,2021,8,289.706,4.828433333333334
6903,2021-08-18 19:26:00-03:00,Black Pumas,Sugar Man,2021,8,261.605,4.360083333333334
6904,2021-08-18 19:29:00-03:00,All Them Witches,The Marriage Of Coyote Woman,2021,8,175.484,2.9247333333333336
6906,2021-08-18 19:34:00-03:00,Genesis,That's All - Remastered 2007,2021,8,266.173,4.436216666666667
6908,2021-08-18 19:39:00-03:00,The Alan Parsons Project,Eye In The Sky,2021,8,276.28,4.604666666666666
6909,2021-08-18 19:42:00-03:00,The Alan Parsons Project,Snake Eyes,2021,8,58.8,0.98
6910,2021-08-19 09:43:00-03:00,Los Piojos,Tan Solo,2021,8,124.69,2.0781666666666667
6911,2021-08-19 09:45:00-03:00,Los Piojos,Muy Despacito,2021,8,119.83,1.9971666666666665
6912,2021-08-19 10:25:00-03:00,Los Piojos,Desde Lejos No Se Ve,2021,8,52.15,0.8691666666666666
6918,2021-08-19 10:26:00-03:00,Snarky Puppy,Lingus,2021,8,48.86,0.8143333333333334
6922,2021-08-19 10:41:00-03:00,Snarky Puppy,Jambone,2021,8,34.63,0.5771666666666667
6925,2021-08-19 12:19:00-03:00,Average White Band,School Boy Crush,2021,8,208.38,3.473
6926,2021-08-19 13:13:00-03:00,Alain Clark,Good Days,2021,8,135.95,2.265833333333333
6929,2021-08-19 15:34:00-03:00,The Gaddabouts,River Rises,2021,8,350.466,5.8411
6930,2021-08-19 15:35:00-03:00,Pino Palladino,Just Wrong,2021,8,48.883,0.8147166666666668
6932,2021-08-19 15:48:00-03:00,Pino Palladino,Ekuté,2021,8,92.19,1.5365
6933,2021-08-19 15:49:00-03:00,The Gaddabouts,Look out Now!,2021,8,31.27,0.5211666666666667
6939,2021-08-19 15:50:00-03:00,The Gaddabouts,House on Fire,2021,8,44.78,0.7463333333333334
6941,2021-08-19 15:56:00-03:00,The Gaddabouts,River Rises,2021,8,350.466,5.8411
6942,2021-08-19 16:00:00-03:00,The Gaddabouts,The Horse's Mouth,2021,8,214.413,3.57355
6943,2021-08-19 16:04:00-03:00,The Gaddabouts,Blessed Days,2021,8,241.026,4.0171
6946,2021-08-19 16:08:00-03:00,The Gaddabouts,Devil's Story,2021,8,242.003,4.033383333333333
6948,2021-08-19 16:12:00-03:00,The New Mastersounds,Idle Time - Lack of Afro Remix,2021,8,247.63,4.127166666666667
6954,2021-08-19 16:16:00-03:00,The New Mastersounds,Take What You Need,2021,8,191.16,3.186
6955,2021-08-19 16:17:00-03:00,The New Mastersounds,Your Love Is Mine (feat. Corinne Bailey Rae) - Radio Edit,2021,8,34.76,0.5793333333333333
6957,2021-08-19 16:20:00-03:00,The New Mastersounds,Soulshine,2021,8,131.34,2.189
6961,2021-08-19 16:58:00-03:00,Larry Graham & Graham Central Station,Turn It Out,2021,8,36.71,0.6118333333333333
6962,2021-08-19 18:36:00-03:00,Graham Central Station,Turn It Out,2021,8,51.13,0.8521666666666667
6963,2021-08-19 18:50:00-03:00,The Gaddabouts,River Rises,2021,8,81.1,1.3516666666666666
6964,2021-08-19 22:30:00-03:00,The Gaddabouts,River Rises,2021,8,492.18,8.203
